path:hsa00190,ATP6V1G1
path:hsa00190,ATP5MF
path:hsa00220,ABHD14A-ACY1
path:hsa00220,CPS1
path:hsa00220,NAGS
path:hsa00220,GLS2
path:hsa00220,GLS
path:hsa00220,GLUD1
path:hsa00220,GLUD2
path:hsa00220,GLUL
path:hsa00220,GOT1
path:hsa00220,GOT2
path:hsa00220,GPT
path:hsa00220,ARG1
path:hsa00220,ARG2
path:hsa00220,ASL
path:hsa00220,ASS1
path:hsa00220,NOS1
path:hsa00220,NOS2
path:hsa00220,NOS3
path:hsa00220,OTC
path:hsa00220,GPT2
path:hsa00220,ACY1
path:hsa00230,ADA
path:hsa00230,NT5C1B-RDH14
path:hsa00230,NME6
path:hsa00230,AK6
path:hsa00230,PAICS
path:hsa00230,ADCY1
path:hsa00230,ADCY2
path:hsa00230,PDE10A
path:hsa00230,ADCY3
path:hsa00230,ADCY5
path:hsa00230,NUDT5
path:hsa00230,ADCY6
path:hsa00230,ADCY7
path:hsa00230,ADCY8
path:hsa00230,ADCY9
path:hsa00230,NT5C3B
path:hsa00230,AK7
path:hsa00230,ADSSL1
path:hsa00230,CANT1
path:hsa00230,NUDT16
path:hsa00230,ADK
path:hsa00230,ADSL
path:hsa00230,AK8
path:hsa00230,ADSS
path:hsa00230,DCK
path:hsa00230,DGUOK
path:hsa00230,ADCY4
path:hsa00230,AK1
path:hsa00230,AK2
path:hsa00230,AK4
path:hsa00230,AK9
path:hsa00230,PRPS1L1
path:hsa00230,FHIT
path:hsa00230,ENPP4
path:hsa00230,NT5C2
path:hsa00230,GART
path:hsa00230,AK5
path:hsa00230,AMPD1
path:hsa00230,AMPD2
path:hsa00230,PDE7B
path:hsa00230,AMPD3
path:hsa00230,GMPR
path:hsa00230,GUCY1A2
path:hsa00230,GUCY1A1
path:hsa00230,GUCY1B1
path:hsa00230,GUCY2C
path:hsa00230,GUCY2F
path:hsa00230,GUK1
path:hsa00230,NME7
path:hsa00230,GUCY2D
path:hsa00230,NT5C
path:hsa00230,NUDT2
path:hsa00230,HPRT1
path:hsa00230,APRT
path:hsa00230,IMPDH1
path:hsa00230,IMPDH2
path:hsa00230,ITPA
path:hsa00230,HDDC3
path:hsa00230,ENTPD8
path:hsa00230,adenylate kinase isoenzyme 1-like
path:hsa00230,ATIC
path:hsa00230,NME1
path:hsa00230,NME2
path:hsa00230,NME3
path:hsa00230,NME4
path:hsa00230,PNP
path:hsa00230,NPR1
path:hsa00230,NPR2
path:hsa00230,NT5E
path:hsa00230,RRM2B
path:hsa00230,AK3
path:hsa00230,PDE11A
path:hsa00230,NT5C3A
path:hsa00230,GMPR2
path:hsa00230,PDE1A
path:hsa00230,PDE1C
path:hsa00230,PDE2A
path:hsa00230,PDE3A
path:hsa00230,PDE3B
path:hsa00230,PDE4A
path:hsa00230,PDE4B
path:hsa00230,PDE4C
path:hsa00230,PDE4D
path:hsa00230,PDE6A
path:hsa00230,PDE6C
path:hsa00230,PDE6D
path:hsa00230,PDE6G
path:hsa00230,PDE6H
path:hsa00230,PDE7A
path:hsa00230,PDE8A
path:hsa00230,PDE9A
path:hsa00230,PDE1B
path:hsa00230,PDE6B
path:hsa00230,ENPP1
path:hsa00230,ENPP3
path:hsa00230,ADA2
path:hsa00230,PFAS
